,metric_vnf0_eth_input_rx_bytes,metric_vnf0_suricata_bytes,metric_vnf0_suricata_dropped,metric_vnf0_suricata_drops,metric_vnf0_suricata_packets,param_vnf0_cmdstart,param_vnf0_cpubw,param_vnf0_cpuset,param_vnf0_memmax,param_agent0_cmdstart,param_repetition,param_exptimelimit
433,11092632771.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
434,11611379326.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
435,11654349131.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
436,11212753912.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
437,11679716975.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
438,11587144847.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
439,11598388098.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
440,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
441,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
442,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
443,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
444,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
445,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
446,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
447,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
448,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
449,9216531726.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
450,11777101101.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
451,11684383956.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
452,11737955550.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
453,11618402461.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
454,11593198586.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
455,11714355425.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
456,11325257331.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
457,11628216767.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
458,11613675061.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
459,11672137842.0,,,,,./start.sh empty,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
460,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
461,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
462,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
463,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
464,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
465,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
466,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
467,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
468,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
469,9216531726.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
470,11667373427.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
471,11502545438.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
472,11520031489.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
473,11815059484.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
474,11447695960.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
475,10991030755.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
476,11220910260.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
477,11786257776.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
478,11424834833.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
479,11610231291.0,,,,,./start.sh empty,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
480,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
481,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
482,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
483,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
484,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
485,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
486,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
487,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
488,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
489,9216531726.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
490,11400978140.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
491,11334651692.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
492,11408379531.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
493,11585433932.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
494,11648167357.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
495,11768174898.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
496,11568657905.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
497,11778136341.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
498,11547235438.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
499,11373006648.0,,,,,./start.sh empty,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
500,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
501,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
502,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
503,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
504,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
505,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
506,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
507,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
508,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
509,9216531726.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
510,11449190314.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
511,11344773521.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
512,11188620342.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
513,11345865522.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
514,11540290399.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
515,11531220760.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
516,11480890179.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
517,11199225680.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
518,11336942268.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
519,11310662845.0,,,,,./start.sh empty,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
520,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
521,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
522,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
523,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
524,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
525,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
526,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
527,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
528,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
529,9216531726.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
530,11382046936.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
531,11128690316.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
532,11361529369.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
533,11426188550.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
534,11155656385.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
535,11284081897.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
536,11378558385.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
537,10870893907.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
538,11450435308.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
539,11204606767.0,,,,,./start.sh empty,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
540,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
541,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
542,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
543,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
544,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
545,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
546,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
547,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
548,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
549,9216531726.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
550,11473407188.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
551,11280705953.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
552,11314506156.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
553,11244371241.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
554,11353234984.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
555,11357097197.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
556,11128547535.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
557,11256125782.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
558,11098814953.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
559,11311147989.0,,,,,./start.sh empty,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
560,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
561,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
562,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
563,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
564,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
565,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
566,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
567,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
568,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
569,9216531726.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
570,11320242435.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
571,11005690364.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
572,10810063827.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
573,11335108693.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
574,11231323011.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
575,11215240624.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
576,11414272561.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
577,11165441382.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
578,11021053470.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
579,11422041510.0,,,,,./start.sh empty,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
580,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
581,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
582,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
583,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
584,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
585,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
586,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
587,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
588,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
589,9216531726.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
590,11272245969.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
591,11075988711.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
592,11281682717.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
593,11443637844.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
594,11268426646.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
595,11260534327.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
596,11408710554.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
597,11250931088.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
598,11177801653.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
599,11282663970.0,,,,,./start.sh empty,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
